,Location,Start date,traveler_count,Station,OS X,OS Y,Latitude,Longitude,Zone,Postcode
0,,2024-12-01,36,,,,,,,
1,,2024-12-02,55,,,,,,,
2,,2024-12-03,60,,,,,,,
3,,2024-12-04,62,,,,,,,
4,,2024-12-05,60,,,,,,,
5,,2024-12-06,59,,,,,,,
6,,2024-12-07,26,,,,,,,
7,,2024-12-08,40,,,,,,,
8,,2024-12-09,56,,,,,,,
9,,2024-12-10,70,,,,,,,
10,,2024-12-11,74,,,,,,,
11,,2024-12-12,63,,,,,,,
12,,2024-12-13,57,,,,,,,
13,,2024-12-14,64,,,,,,,
14, The Regent's Park,2024-12-01,6,,,,,,,
15, The Regent's Park,2024-12-02,21,,,,,,,
16, The Regent's Park,2024-12-03,14,,,,,,,
17, The Regent's Park,2024-12-04,21,,,,,,,
18, The Regent's Park,2024-12-05,10,,,,,,,
19, The Regent's Park,2024-12-06,14,,,,,,,
20, The Regent's Park,2024-12-07,3,,,,,,,
21, The Regent's Park,2024-12-08,8,,,,,,,
22, The Regent's Park,2024-12-09,8,,,,,,,
23, The Regent's Park,2024-12-10,11,,,,,,,
24, The Regent's Park,2024-12-11,7,,,,,,,
25, The Regent's Park,2024-12-12,13,,,,,,,
26, The Regent's Park,2024-12-13,2,,,,,,,
27, The Regent's Park,2024-12-14,5,,,,,,,
28,Aldgate,2024-12-01,108,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
29,Aldgate,2024-12-02,221,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
30,Aldgate,2024-12-03,263,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
31,Aldgate,2024-12-04,223,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
32,Aldgate,2024-12-05,172,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
33,Aldgate,2024-12-06,194,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
34,Aldgate,2024-12-07,60,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
35,Aldgate,2024-12-08,70,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
36,Aldgate,2024-12-09,197,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
37,Aldgate,2024-12-10,231,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
38,Aldgate,2024-12-11,242,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
39,Aldgate,2024-12-12,170,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
40,Aldgate,2024-12-13,158,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
41,Aldgate,2024-12-14,121,Aldgate,533629.0,181246.0,51.5143422574978,-0.0756269123224862,1,EC3N 1AH
42,Angel,2024-12-01,198,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
43,Angel,2024-12-02,286,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
44,Angel,2024-12-03,340,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
45,Angel,2024-12-04,348,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
46,Angel,2024-12-05,289,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
47,Angel,2024-12-06,325,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
48,Angel,2024-12-07,171,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
49,Angel,2024-12-08,141,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
50,Angel,2024-12-09,254,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
51,Angel,2024-12-10,297,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
52,Angel,2024-12-11,341,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
53,Angel,2024-12-12,297,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
54,Angel,2024-12-13,250,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
55,Angel,2024-12-14,276,Angel,531497.0,183263.0,51.53296784539842,-0.1055814483037889,1,N1 8XB
56,Avondale,2024-12-01,29,,,,,,,
57,Avondale,2024-12-02,81,,,,,,,
58,Avondale,2024-12-03,75,,,,,,,
59,Avondale,2024-12-04,84,,,,,,,
60,Avondale,2024-12-05,54,,,,,,,
61,Avondale,2024-12-06,72,,,,,,,
62,Avondale,2024-12-07,44,,,,,,,
63,Avondale,2024-12-08,32,,,,,,,
64,Avondale,2024-12-09,68,,,,,,,
65,Avondale,2024-12-10,62,,,,,,,
66,Avondale,2024-12-11,74,,,,,,,
67,Avondale,2024-12-12,59,,,,,,,
68,Avondale,2024-12-13,56,,,,,,,
69,Avondale,2024-12-14,65,,,,,,,
70,Bank,2024-12-01,69,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
71,Bank,2024-12-02,296,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
72,Bank,2024-12-03,305,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
73,Bank,2024-12-04,325,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
74,Bank,2024-12-05,249,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
75,Bank,2024-12-06,234,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
76,Bank,2024-12-07,45,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
77,Bank,2024-12-08,47,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
78,Bank,2024-12-09,276,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
79,Bank,2024-12-10,339,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
80,Bank,2024-12-11,327,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
81,Bank,2024-12-12,298,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
82,Bank,2024-12-13,187,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
83,Bank,2024-12-14,105,Bank,532704.0,181111.0,51.51334691914183,-0.0890001234943746,1,EC3V 3LA
84,Bankside,2024-12-01,104,,,,,,,
85,Bankside,2024-12-02,160,,,,,,,
86,Bankside,2024-12-03,214,,,,,,,
87,Bankside,2024-12-04,226,,,,,,,
88,Bankside,2024-12-05,159,,,,,,,
89,Bankside,2024-12-06,152,,,,,,,
90,Bankside,2024-12-07,88,,,,,,,
91,Bankside,2024-12-08,59,,,,,,,
92,Bankside,2024-12-09,159,,,,,,,
93,Bankside,2024-12-10,181,,,,,,,
94,Bankside,2024-12-11,187,,,,,,,
95,Bankside,2024-12-12,176,,,,,,,
96,Bankside,2024-12-13,133,,,,,,,
97,Bankside,2024-12-14,95,,,,,,,
98,Barbican,2024-12-01,67,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
99,Barbican,2024-12-02,190,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
100,Barbican,2024-12-03,220,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
101,Barbican,2024-12-04,214,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
102,Barbican,2024-12-05,154,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
103,Barbican,2024-12-06,145,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
104,Barbican,2024-12-07,62,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
105,Barbican,2024-12-08,45,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
106,Barbican,2024-12-09,170,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
107,Barbican,2024-12-10,194,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
108,Barbican,2024-12-11,170,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
109,Barbican,2024-12-12,175,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
110,Barbican,2024-12-13,128,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
111,Barbican,2024-12-14,110,Barbican,532079.0,181859.0,51.52021512610784,-0.0977215780905022,1,EC1A 4JA
112,Battersea,2024-12-01,174,,,,,,,
113,Battersea,2024-12-02,336,,,,,,,
114,Battersea,2024-12-03,402,,,,,,,
115,Battersea,2024-12-04,358,,,,,,,
116,Battersea,2024-12-05,329,,,,,,,
117,Battersea,2024-12-06,366,,,,,,,
118,Battersea,2024-12-07,187,,,,,,,
119,Battersea,2024-12-08,124,,,,,,,
120,Battersea,2024-12-09,341,,,,,,,
121,Battersea,2024-12-10,355,,,,,,,
122,Battersea,2024-12-11,346,,,,,,,
123,Battersea,2024-12-12,351,,,,,,,
124,Battersea,2024-12-13,310,,,,,,,
125,Battersea,2024-12-14,217,,,,,,,
126,Battersea Park,2024-12-01,223,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
127,Battersea Park,2024-12-02,351,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
128,Battersea Park,2024-12-03,340,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
129,Battersea Park,2024-12-04,358,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
130,Battersea Park,2024-12-05,267,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
131,Battersea Park,2024-12-06,309,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
132,Battersea Park,2024-12-07,145,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
133,Battersea Park,2024-12-08,145,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
134,Battersea Park,2024-12-09,329,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
135,Battersea Park,2024-12-10,319,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
136,Battersea Park,2024-12-11,337,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
137,Battersea Park,2024-12-12,288,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
138,Battersea Park,2024-12-13,298,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
139,Battersea Park,2024-12-14,306,Battersea Park,528703.0,176999.0,51.47731808303144,-0.1481237603927114,2,SW8 4NB
140,Bayswater,2024-12-01,209,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
141,Bayswater,2024-12-02,293,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
142,Bayswater,2024-12-03,328,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
143,Bayswater,2024-12-04,261,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
144,Bayswater,2024-12-05,232,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
145,Bayswater,2024-12-06,278,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
146,Bayswater,2024-12-07,127,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
147,Bayswater,2024-12-08,113,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
148,Bayswater,2024-12-09,258,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
149,Bayswater,2024-12-10,300,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
150,Bayswater,2024-12-11,277,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
151,Bayswater,2024-12-12,267,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
152,Bayswater,2024-12-13,225,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
153,Bayswater,2024-12-14,216,Bayswater,525845.0,180799.0,51.51211098317958,-0.1879015718782054,1,W2 4QH
154,Belgravia,2024-12-01,42,,,,,,,
155,Belgravia,2024-12-02,79,,,,,,,
156,Belgravia,2024-12-03,100,,,,,,,
157,Belgravia,2024-12-04,88,,,,,,,
158,Belgravia,2024-12-05,79,,,,,,,
159,Belgravia,2024-12-06,74,,,,,,,
160,Belgravia,2024-12-07,41,,,,,,,
161,Belgravia,2024-12-08,27,,,,,,,
162,Belgravia,2024-12-09,76,,,,,,,
163,Belgravia,2024-12-10,91,,,,,,,
164,Belgravia,2024-12-11,92,,,,,,,
165,Belgravia,2024-12-12,72,,,,,,,
166,Belgravia,2024-12-13,71,,,,,,,
167,Belgravia,2024-12-14,76,,,,,,,
168,Bermondsey,2024-12-01,205,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
169,Bermondsey,2024-12-02,421,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
170,Bermondsey,2024-12-03,440,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
171,Bermondsey,2024-12-04,467,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
172,Bermondsey,2024-12-05,378,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
173,Bermondsey,2024-12-06,362,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
174,Bermondsey,2024-12-07,180,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
175,Bermondsey,2024-12-08,172,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
176,Bermondsey,2024-12-09,379,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
177,Bermondsey,2024-12-10,399,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
178,Bermondsey,2024-12-11,416,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
179,Bermondsey,2024-12-12,369,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
180,Bermondsey,2024-12-13,293,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
181,Bermondsey,2024-12-14,327,Bermondsey,534461.0,179445.0,51.49796067750633,-0.0643300898115236,2,SE16 4RX
182,Bethnal Green,2024-12-01,192,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
183,Bethnal Green,2024-12-02,290,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
184,Bethnal Green,2024-12-03,316,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
185,Bethnal Green,2024-12-04,293,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
186,Bethnal Green,2024-12-05,267,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
187,Bethnal Green,2024-12-06,317,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
188,Bethnal Green,2024-12-07,157,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
189,Bethnal Green,2024-12-08,142,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
190,Bethnal Green,2024-12-09,303,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
191,Bethnal Green,2024-12-10,315,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
192,Bethnal Green,2024-12-11,293,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
193,Bethnal Green,2024-12-12,286,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
194,Bethnal Green,2024-12-13,271,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
195,Bethnal Green,2024-12-14,259,Bethnal Green,534995.0,182712.0,51.52719165312213,-0.055392111450162,2,E2 0ET
196,Bethnal Green_OLD,2024-12-01,5,,,,,,,
197,Bethnal Green_OLD,2024-12-02,20,,,,,,,
198,Bethnal Green_OLD,2024-12-03,21,,,,,,,
199,Bethnal Green_OLD,2024-12-04,13,,,,,,,
200,Bethnal Green_OLD,2024-12-05,16,,,,,,,
201,Bethnal Green_OLD,2024-12-06,9,,,,,,,
202,Bethnal Green_OLD,2024-12-07,6,,,,,,,
203,Bethnal Green_OLD,2024-12-08,5,,,,,,,
204,Bethnal Green_OLD,2024-12-09,25,,,,,,,
205,Bethnal Green_OLD,2024-12-10,23,,,,,,,
206,Bethnal Green_OLD,2024-12-11,24,,,,,,,
207,Bethnal Green_OLD,2024-12-12,24,,,,,,,
208,Bethnal Green_OLD,2024-12-13,23,,,,,,,
209,Bethnal Green_OLD,2024-12-14,22,,,,,,,
210,Blackwall,2024-12-01,10,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
211,Blackwall,2024-12-02,19,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
212,Blackwall,2024-12-03,22,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
213,Blackwall,2024-12-04,26,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
214,Blackwall,2024-12-05,20,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
215,Blackwall,2024-12-06,21,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
216,Blackwall,2024-12-07,19,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
217,Blackwall,2024-12-08,22,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
218,Blackwall,2024-12-09,25,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
219,Blackwall,2024-12-10,24,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
220,Blackwall,2024-12-11,19,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
221,Blackwall,2024-12-12,18,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
222,Blackwall,2024-12-13,28,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
223,Blackwall,2024-12-14,29,Blackwall,538394.0,180649.0,51.50783153133504,-0.0072351658776662,2,E14 9QB
224,Bloomsbury,2024-12-01,257,,,,,,,
225,Bloomsbury,2024-12-02,573,,,,,,,
226,Bloomsbury,2024-12-03,645,,,,,,,
227,Bloomsbury,2024-12-04,623,,,,,,,
228,Bloomsbury,2024-12-05,492,,,,,,,
229,Bloomsbury,2024-12-06,537,,,,,,,
230,Bloomsbury,2024-12-07,210,,,,,,,
231,Bloomsbury,2024-12-08,195,,,,,,,
232,Bloomsbury,2024-12-09,570,,,,,,,
233,Bloomsbury,2024-12-10,603,,,,,,,
234,Bloomsbury,2024-12-11,570,,,,,,,
235,Bloomsbury,2024-12-12,481,,,,,,,
236,Bloomsbury,2024-12-13,398,,,,,,,
237,Bloomsbury,2024-12-14,308,,,,,,,
238,Borough,2024-12-01,23,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
239,Borough,2024-12-02,59,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
240,Borough,2024-12-03,68,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
241,Borough,2024-12-04,70,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
242,Borough,2024-12-05,52,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
243,Borough,2024-12-06,60,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
244,Borough,2024-12-07,49,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
245,Borough,2024-12-08,31,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
246,Borough,2024-12-09,48,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
247,Borough,2024-12-10,61,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
248,Borough,2024-12-11,65,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
249,Borough,2024-12-12,60,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
250,Borough,2024-12-13,68,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
251,Borough,2024-12-14,43,Borough,532379.0,179734.0,51.50104871772216,-0.0941973226385839,1,SE1 1JX
252,Bow,2024-12-01,127,,,,,,,
253,Bow,2024-12-02,187,,,,,,,
254,Bow,2024-12-03,201,,,,,,,
255,Bow,2024-12-04,207,,,,,,,
256,Bow,2024-12-05,166,,,,,,,
257,Bow,2024-12-06,192,,,,,,,
258,Bow,2024-12-07,89,,,,,,,
259,Bow,2024-12-08,88,,,,,,,
260,Bow,2024-12-09,180,,,,,,,
261,Bow,2024-12-10,173,,,,,,,
262,Bow,2024-12-11,195,,,,,,,
263,Bow,2024-12-12,180,,,,,,,
264,Bow,2024-12-13,154,,,,,,,
265,Bow,2024-12-14,175,,,,,,,
266,Brixton,2024-12-01,45,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
267,Brixton,2024-12-02,79,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
268,Brixton,2024-12-03,79,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
269,Brixton,2024-12-04,55,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
270,Brixton,2024-12-05,69,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
271,Brixton,2024-12-06,65,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
272,Brixton,2024-12-07,35,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
273,Brixton,2024-12-08,34,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
274,Brixton,2024-12-09,66,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
275,Brixton,2024-12-10,62,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
276,Brixton,2024-12-11,70,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
277,Brixton,2024-12-12,57,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
278,Brixton,2024-12-13,56,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
279,Brixton,2024-12-14,57,Brixton,531076.0,175437.0,51.46273661697816,-0.1145520968292283,2,SW9 8HE
280,Brook Green,2024-12-01,20,,,,,,,
281,Brook Green,2024-12-02,53,,,,,,,
282,Brook Green,2024-12-03,48,,,,,,,
283,Brook Green,2024-12-04,40,,,,,,,
284,Brook Green,2024-12-05,32,,,,,,,
285,Brook Green,2024-12-06,31,,,,,,,
286,Brook Green,2024-12-07,17,,,,,,,
287,Brook Green,2024-12-08,17,,,,,,,
288,Brook Green,2024-12-09,43,,,,,,,
289,Brook Green,2024-12-10,34,,,,,,,
290,Brook Green,2024-12-11,32,,,,,,,
291,Brook Green,2024-12-12,33,,,,,,,
292,Brook Green,2024-12-13,23,,,,,,,
293,Brook Green,2024-12-14,25,,,,,,,
294,Camden Town,2024-12-01,189,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
295,Camden Town,2024-12-02,301,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
296,Camden Town,2024-12-03,334,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
297,Camden Town,2024-12-04,358,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
298,Camden Town,2024-12-05,289,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
299,Camden Town,2024-12-06,316,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
300,Camden Town,2024-12-07,149,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
301,Camden Town,2024-12-08,114,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
302,Camden Town,2024-12-09,305,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
303,Camden Town,2024-12-10,349,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
304,Camden Town,2024-12-11,354,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
305,Camden Town,2024-12-12,295,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
306,Camden Town,2024-12-13,264,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
307,Camden Town,2024-12-14,262,Camden Town,528920.0,183976.0,51.53996912160411,-0.1424523798764894,2,NW1 8NH
308,Canary Wharf,2024-12-01,69,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
309,Canary Wharf,2024-12-02,154,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
310,Canary Wharf,2024-12-03,143,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
311,Canary Wharf,2024-12-04,124,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
312,Canary Wharf,2024-12-05,84,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
313,Canary Wharf,2024-12-06,119,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
314,Canary Wharf,2024-12-07,69,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
